;;1;3;4;5;6;7;9;10;12;13;16;17;18;21;29;30;33;34;36;37;38;40;41;43;44;47;48;50;51;52;55;59;101;124;125;151;164;179;190;192;193;195;196;199;201;204;229;242;256
;;Törvény szerinti illetmények munkabérek;Céljuttatás projektprémium ;Készenléti ügyeleti helyettesítési díj túlóra túlszolgálat ;Végkielégítés ;Jubileumi jutalom;Béren kívüli juttatások;Közlekedési költségtérítés;Egyéb költségtérítések;Szociális támogatások;Foglalkoztatottak egyéb személyi juttatásai;Választott tisztségviselők juttatásai;Munkavégzésre irányuló egyéb jogviszonyban nem saját foglalkoztatottnak fizetett juttatások ;Egyéb külső személyi juttatások ;Munkaadókat terhelő járulékok és szociális hozzájárulási adó;Szakmai anyagok beszerzése ;Üzemeltetési anyagok beszerzése ;Informatikai szolgáltatások igénybevétele ;Egyéb kommunikációs szolgáltatások ;Közüzemi díjak ;Vásárolt élelmezés;Bérleti és lízing díjak;Karbantartási kisjavítási szolgáltatások;Közvetített szolgáltatások;Szakmai tevékenységet segítő szolgáltatások;Egyéb szolgáltatások;Kiküldetések kiadásai;Reklám és propagandakiadások ;Működési célú előzetesen felszámított általános forgalmi adó ;Fizetendő általános forgalmi adó;Kamatkiadások;Egyéb pénzügyi műveletek kiadásai;Egyéb dologi kiadások;Egyéb nem intézményi ellátások;A helyi önkormányzatok előző évi elszámolásából származó kiadások;A helyi önkormányzatok törvényi előíráson alapuló befizetései;Egyéb működési célú támogatások államháztartáson belülre;Működési célú visszatérítendő támogatások kölcsönök nyújtása államháztartáson kívülre;Egyéb működési célú támogatások államháztartáson kívülre;Tartalékok;Immateriális javak beszerzése létesítése;Ingatlanok beszerzése létesítése;Informatikai eszközök beszerzése létesítése;Egyéb tárgyi eszközök beszerzése létesítése;Beruházási célú előzetesen felszámított általános forgalmi adó;Ingatlanok felújítása;Felújítási célú előzetesen felszámított általános forgalmi adó;Egyéb felhalmozási célú támogatások államháztartáson belülre;Felhalmozási célú visszatérítendő támogatások kölcsönök nyújtása államháztartáson kívülre;Egyéb felhalmozási célú támogatások államháztartáson kívülre
81030;Sportlétesítmények, edzőtáborok működtetése és fejlesztése;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;78 740;78 740;0;0;42 520;0;0;0;0;0;0;0;0;0;11 550 000;0;0;26 502 037;0;551 181;7 304 369;0;0;0;0;0
81045;Szabadidősport- (rekreációs sport-) tevékenység és támogatása;0;0;0;0;0;0;0;0;0;0;0;273 400;0;599 411;0;0;0;0;0;0;0;0;0;0;4 724 409;0;0;1 275 591;0;0;0;0;0;0;0;0;0;0;0;0;700 787;0;0;189 213;0;0;0;0;0
82030;Művészeti tevékenységek (kivéve: színház);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22 120 000;0;0;0;0;0;0;0;0;0;0;0
82091;Közművelődés - közösségi és társadalmi részvétel fejlesztése;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4 303 937;0;0;1 162 063;0;0;0;0;0;0;0;0;0;22 000 000;0;0;0;0;0;0;0;0;0;0;0
83030;Egyéb kiadói tevékenység;0;0;0;0;0;0;0;0;0;0;0;320 000;0;64 000;0;0;395 000;6 000;0;0;0;0;0;0;3 779 931;0;0;297 267;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
84031;Civil szervezetek működési támogatása;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200 000;0;0;0;0;500 000;0;0;0;0;0;0;0;0;0;0;0
84032;Civil szervezetek programtámogatása;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3 530 700;0;0;0;0;0;0;0;0;0;0;0
84040;Egyházak közösségi és hitéleti tevékenységének támogatása;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1 000 000;0;0;0;0;0;0;0;0;0;0;0
84070;A fiatalok társadalmi integrációját segítő struktúra, szakmai szolgáltatások fejlesztése, működtetése;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;900 000;0;0;0;0;0;0;0;0;0;0;0
86030;Nemzetközi kulturális együttműködés;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;400 000;0;0;108 000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
91110;Óvodai nevelés, ellátás szakmai feladatai;136 466 900;0;0;0;2 077 400;4 652 600;999 300;0;346 500;1 087 700;0;27 000;0;29 907 100;1 515 200;411 800;0;0;0;0;0;0;0;0;0;0;0;519 000;0;0;0;14 600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
91120;Sajátos nevelési igényű gyermekek óvodai nevelésének, ellátásának szakmai feladatai;1 321 600;0;0;0;0;59 800;0;0;4 000;0;0;0;0;278 400;0;4 800;0;0;0;0;0;0;0;0;0;0;0;1 300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
91130;Nemzetiségi óvodai nevelés, ellátás szakmai feladatai;2 761 600;0;0;0;0;82 200;0;0;7 000;21 000;0;0;0;571 000;0;8 400;0;0;0;0;0;0;0;0;0;0;0;2 300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
